image,method,mse,psnr_db,ssim,orig_width,orig_height,pipeline,target_width,target_height,category,aspect_ratio,replicate
architecture_wide_r3.png,simple_resize,73.08976851851853,29.49223774429132,0.9634685229858944,1440,1080,instagram_square,1080,1080,architecture,wide,3
architecture_wide_r3.png,simple_resize,206.11256944444443,24.989758835287258,0.8809518957142747,1440,1080,instagram_landscape,1080,1080,architecture,wide,3
architecture_wide_r3.png,padding_resize,46.09900055727023,31.493888510350452,0.9731480687063208,1440,1080,preprocessing_only,1080,1080,architecture,wide,3
architecture_wide_r3.png,padding_resize,2978.328435356653,13.3910777295945,0.5844836113661774,1440,1080,instagram_standard,1080,1080,architecture,wide,3
architecture_wide_r3.png,padding_resize,2979.956062457133,13.388705001383293,0.5864813654064638,1440,1080,instagram_high_quality,1080,1080,architecture,wide,3
architecture_wide_r3.png,padding_resize,2978.072455632716,13.391451010653608,0.58339276825519,1440,1080,instagram_low_quality,1080,1080,architecture,wide,3
architecture_wide_r3.png,padding_resize,2978.328435356653,13.3910777295945,0.5844836113661774,1440,1080,instagram_square,1080,1080,architecture,wide,3
architecture_wide_r3.png,padding_resize,2902.0155621999315,13.503806238346169,0.5694828720404933,1440,1080,instagram_landscape,1080,1080,architecture,wide,3
coral_portrait_r1.png,simple_resize,1.3402773967383022,46.8588566742484,0.9995123126192561,810,1080,preprocessing_only,1080,1080,coral,portrait,1
coral_portrait_r1.png,simple_resize,23.759449778997105,34.37243981827789,0.9920550398834985,810,1080,instagram_standard,1080,1080,coral,portrait,1
coral_portrait_r1.png,simple_resize,19.032618884316417,35.335818096406356,0.9944016104413014,810,1080,instagram_high_quality,1080,1080,coral,portrait,1
coral_portrait_r1.png,simple_resize,25.911454808718183,33.99588563564778,0.9906877256788369,810,1080,instagram_low_quality,1080,1080,coral,portrait,1
coral_portrait_r1.png,simple_resize,23.759449778997105,34.37243981827789,0.9920550398834985,810,1080,instagram_square,1080,1080,coral,portrait,1
coral_portrait_r1.png,simple_resize,55.618987197073615,30.678572846232463,0.9809588840363095,810,1080,instagram_landscape,1080,1080,coral,portrait,1
coral_portrait_r1.png,padding_resize,0.0,inf,1.0,810,1080,preprocessing_only,1080,1080,coral,portrait,1
coral_portrait_r1.png,padding_resize,2368.999393004115,14.385154114220542,0.8907086148866404,810,1080,instagram_standard,1080,1080,coral,portrait,1
coral_portrait_r1.png,padding_resize,2369.186218183204,14.384811632304217,0.8915826015685036,810,1080,instagram_high_quality,1080,1080,coral,portrait,1
coral_portrait_r1.png,padding_resize,2368.9161842706903,14.38530665849106,0.8900164616130688,810,1080,instagram_low_quality,1080,1080,coral,portrait,1
coral_portrait_r1.png,padding_resize,2368.999393004115,14.385154114220542,0.8907086148866404,810,1080,instagram_square,1080,1080,coral,portrait,1
coral_portrait_r1.png,padding_resize,2334.7204153330285,14.44845479969204,0.8881745274895168,810,1080,instagram_landscape,1080,1080,coral,portrait,1
coral_portrait_r2.png,simple_resize,1.1836979881115683,47.39839451409825,0.9996429059528924,810,1080,preprocessing_only,1080,1080,coral,portrait,2
coral_portrait_r2.png,simple_resize,15.734429583904893,36.16229357695752,0.993171353378224,810,1080,instagram_standard,1080,1080,coral,portrait,2
coral_portrait_r2.png,simple_resize,12.34453055936595,37.21605781735918,0.9950657630604284,810,1080,instagram_high_quality,1080,1080,coral,portrait,2
coral_portrait_r2.png,simple_resize,17.35106348117665,35.73754262153003,0.9919774170353358,810,1080,instagram_low_quality,1080,1080,coral,portrait,2
coral_portrait_r2.png,simple_resize,15.734429583904893,36.16229357695752,0.993171353378224,810,1080,instagram_square,1080,1080,coral,portrait,2
coral_portrait_r2.png,simple_resize,39.36016651425088,32.18023433810147,0.984842640647534,810,1080,instagram_landscape,1080,1080,coral,portrait,2
coral_portrait_r2.png,padding_resize,0.0,inf,1.0,810,1080,preprocessing_only,1080,1080,coral,portrait,2
coral_portrait_r2.png,padding_resize,2030.0103821825942,15.05582101815249,0.9167642788631223,810,1080,instagram_standard,1080,1080,coral,portrait,2
coral_portrait_r2.png,padding_resize,2022.8695637098003,15.07112480859034,0.9174945821374408,810,1080,instagram_high_quality,1080,1080,coral,portrait,2
coral_portrait_r2.png,padding_resize,2022.1506073769242,15.07266862670832,0.916352363871577,810,1080,instagram_low_quality,1080,1080,coral,portrait,2
coral_portrait_r2.png,padding_resize,2030.0103821825942,15.05582101815249,0.9167642788631223,810,1080,instagram_square,1080,1080,coral,portrait,2
coral_portrait_r2.png,padding_resize,2004.8701406035666,15.10994113111577,0.9141363615213081,810,1080,instagram_landscape,1080,1080,coral,portrait,2
coral_portrait_r3.png,simple_resize,1.0638271604938272,47.86209286800987,0.9996858554842379,810,1080,preprocessing_only,1080,1080,coral,portrait,3
coral_portrait_r3.png,simple_resize,15.481824417009602,36.23258223154576,0.9937562922281996,810,1080,instagram_standard,1080,1080,coral,portrait,3
coral_portrait_r3.png,simple_resize,12.202932098765432,37.26616166150743,0.9953750378470373,810,1080,instagram_high_quality,1080,1080,coral,portrait,3
coral_portrait_r3.png,simple_resize,17.019847584209725,35.821246942869706,0.9926724948390644,810,1080,instagram_low_quality,1080,1080,coral,portrait,3
coral_portrait_r3.png,simple_resize,15.481824417009602,36.23258223154576,0.9937562922281996,810,1080,instagram_square,1080,1080,coral,portrait,3
coral_portrait_r3.png,simple_resize,37.80827503429355,32.354934973159274,0.9872529432095319,810,1080,instagram_landscape,1080,1080,coral,portrait,3
coral_portrait_r3.png,padding_resize,0.0,inf,1.0,810,1080,preprocessing_only,1080,1080,coral,portrait,3
coral_portrait_r3.png,padding_resize,2546.293702560585,14.071718649105375,0.9163953904950445,810,1080,instagram_standard,1080,1080,coral,portrait,3
coral_portrait_r3.png,padding_resize,2546.481393842402,14.071398535664319,0.9171437631869587,810,1080,instagram_high_quality,1080,1080,coral,portrait,3
coral_portrait_r3.png,padding_resize,2545.924354138089,14.072348653477869,0.9159753728582178,810,1080,instagram_low_quality,1080,1080,coral,portrait,3
coral_portrait_r3.png,padding_resize,2546.293702560585,14.071718649105375,0.9163953904950445,810,1080,instagram_square,1080,1080,coral,portrait,3
coral_portrait_r3.png,padding_resize,2519.68091563786,14.11734814273595,0.9144772617139186,810,1080,instagram_landscape,1080,1080,coral,portrait,3
coral_square_r1.png,simple_resize,0.0,inf,1.0,1080,1080,preprocessing_only,1080,1080,coral,square,1
coral_square_r1.png,simple_resize,18.175508116140833,35.53593799991496,0.9925811104466963,1080,1080,instagram_standard,1080,1080,coral,square,1
coral_square_r1.png,simple_resize,14.453564529035209,36.53105395132806,0.9946331143518718,1080,1080,instagram_high_quality,1080,1080,coral,square,1
coral_square_r1.png,simple_resize,20.059285265203474,35.10764906306549,0.9916331341224821,1080,1080,instagram_low_quality,1080,1080,coral,square,1
coral_square_r1.png,simple_resize,18.175508116140833,35.53593799991496,0.9925811104466963,1080,1080,instagram_square,1080,1080,coral,square,1
coral_square_r1.png,simple_resize,43.260096021947874,31.76992881785276,0.9861253143659123,1080,1080,instagram_landscape,1080,1080,coral,square,1
coral_square_r1.png,padding_resize,0.0,inf,1.0,1080,1080,preprocessing_only,1080,1080,coral,square,1
coral_square_r1.png,padding_resize,18.175508116140833,35.53593799991496,0.9925811104466963,1080,1080,instagram_standard,1080,1080,coral,square,1
coral_square_r1.png,padding_resize,14.453564529035209,36.53105395132806,0.9946331143518718,1080,1080,instagram_high_quality,1080,1080,coral,square,1
coral_square_r1.png,padding_resize,20.059285265203474,35.10764906306549,0.9916331341224821,1080,1080,instagram_low_quality,1080,1080,coral,square,1
coral_square_r1.png,padding_resize,18.175508116140833,35.53593799991496,0.9925811104466963,1080,1080,instagram_square,1080,1080,coral,square,1
coral_square_r1.png,padding_resize,43.260096021947874,31.76992881785276,0.9861253143659123,1080,1080,instagram_landscape,1080,1080,coral,square,1
coral_square_r2.png,simple_resize,0.0,inf,1.0,1080,1080,preprocessing_only,1080,1080,coral,square,2
coral_square_r2.png,simple_resize,21.10875542981253,34.88617732766254,0.9899156253150536,1080,1080,instagram_standard,1080,1080,coral,square,2
coral_square_r2.png,simple_resize,16.17203246456333,36.04315756380491,0.9932148085160305,1080,1080,instagram_high_quality,1080,1080,coral,square,2
coral_square_r2.png,simple_resize,23.366297439414723,34.44490460158361,0.9885012969798026,1080,1080,instagram_low_quality,1080,1080,coral,square,2
coral_square_r2.png,simple_resize,21.10875542981253,34.88617732766254,0.9899156253150536,1080,1080,instagram_square,1080,1080,coral,square,2
coral_square_r2.png,simple_resize,52.74251428898034,30.909195316599703,0.9786747140859805,1080,1080,instagram_landscape,1080,1080,coral,square,2
coral_square_r2.png,padding_resize,0.0,inf,1.0,1080,1080,preprocessing_only,1080,1080,coral,square,2
coral_square_r2.png,padding_resize,21.10875542981253,34.88617732766254,0.9899156253150536,1080,1080,instagram_standard,1080,1080,coral,square,2
coral_square_r2.png,padding_resize,16.17203246456333,36.04315756380491,0.9932148085160305,1080,1080,instagram_high_quality,1080,1080,coral,square,2
coral_square_r2.png,padding_resize,23.366297439414723,34.44490460158361,0.9885012969798026,1080,1080,instagram_low_quality,1080,1080,coral,square,2
coral_square_r2.png,padding_resize,21.10875542981253,34.88617732766254,0.9899156253150536,1080,1080,instagram_square,1080,1080,coral,square,2
coral_square_r2.png,padding_resize,52.74251428898034,30.909195316599703,0.9786747140859805,1080,1080,instagram_landscape,1080,1080,coral,square,2
coral_square_r3.png,simple_resize,0.0,inf,1.0,1080,1080,preprocessing_only,1080,1080,coral,square,3
coral_square_r3.png,simple_resize,26.471110825331504,33.90308194587736,0.9875588938579175,1080,1080,instagram_standard,1080,1080,coral,square,3
coral_square_r3.png,simple_resize,19.907091335162324,35.14072551838482,0.9917809989974595,1080,1080,instagram_high_quality,1080,1080,coral,square,3
coral_square_r3.png,simple_resize,29.604762517146778,33.4171877925014,0.9861304203789256,1080,1080,instagram_low_quality,1080,1080,coral,square,3
coral_square_r3.png,simple_resize,26.471110825331504,33.90308194587736,0.9875588938579175,1080,1080,instagram_square,1080,1080,coral,square,3
coral_square_r3.png,simple_resize,69.00915009144947,29.74173682148574,0.9716969241349991,1080,1080,instagram_landscape,1080,1080,coral,square,3
coral_square_r3.png,padding_resize,0.0,inf,1.0,1080,1080,preprocessing_only,1080,1080,coral,square,3
coral_square_r3.png,padding_resize,26.471110825331504,33.90308194587736,0.9875588938579175,1080,1080,instagram_standard,1080,1080,coral,square,3
coral_square_r3.png,padding_resize,19.907091335162324,35.14072551838482,0.9917809989974595,1080,1080,instagram_high_quality,1080,1080,coral,square,3
coral_square_r3.png,padding_resize,29.604762517146778,33.4171877925014,0.9861304203789256,1080,1080,instagram_low_quality,1080,1080,coral,square,3
coral_square_r3.png,padding_resize,26.471110825331504,33.90308194587736,0.9875588938579175,1080,1080,instagram_square,1080,1080,coral,square,3
coral_square_r3.png,padding_resize,69.00915009144947,29.74173682148574,0.9716969241349991,1080,1080,instagram_landscape,1080,1080,coral,square,3
coral_very_tall_r1.png,simple_resize,1.268590534979424,47.09758894088306,0.9994946927095467,540,1080,preprocessing_only,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,simple_resize,18.366959304983997,35.490430971245026,0.9932302801458067,540,1080,instagram_standard,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,simple_resize,14.476069958847736,36.524296876014006,0.995463315452039,540,1080,instagram_high_quality,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,simple_resize,19.920916209419296,35.13771052104295,0.9922731657869447,540,1080,instagram_low_quality,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,simple_resize,18.366959304983997,35.490430971245026,0.9932302801458067,540,1080,instagram_square,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,simple_resize,45.58334362139918,31.54274182562732,0.9841238113512013,540,1080,instagram_landscape,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,padding_resize,0.0,inf,1.0,540,1080,preprocessing_only,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,padding_resize,3630.6591906721537,12.53094877186954,0.8616718807341981,540,1080,instagram_standard,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,padding_resize,3630.4964814814816,12.531143406737229,0.8621648640024347,540,1080,instagram_high_quality,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,padding_resize,3629.4475525834478,12.53239835865795,0.8615456587265696,540,1080,instagram_low_quality,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,padding_resize,3630.6591906721537,12.53094877186954,0.8616718807341981,540,1080,instagram_square,1080,1080,coral,very_tall,1
coral_very_tall_r1.png,padding_resize,3608.386946159122,12.557672578375252,0.8593933235913933,540,1080,instagram_landscape,1080,1080,coral,very_tall,1
coral_very_tall_r2.png,simple_resize,1.3345484682213078,46.87746009721665,0.9994834374637648,540,1080,preprocessing_only,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,simple_resize,17.273936328303613,35.75689046411867,0.9934982941664274,540,1080,instagram_standard,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,simple_resize,13.67925925925926,36.77017780174324,0.995684243221359,540,1080,instagram_high_quality,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,simple_resize,18.885911636945586,35.36942407482012,0.9926412434148557,540,1080,instagram_low_quality,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,simple_resize,17.273936328303613,35.75689046411867,0.9934982941664274,540,1080,instagram_square,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,simple_resize,40.635246342021034,32.04177463958682,0.9862854788744462,540,1080,instagram_landscape,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,padding_resize,0.0,inf,1.0,540,1080,preprocessing_only,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,padding_resize,3769.6332447416553,12.367812619971264,0.864721270513066,540,1080,instagram_standard,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,padding_resize,3769.096081961591,12.368431522233305,0.865412748010972,540,1080,instagram_high_quality,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,padding_resize,3744.1022988111567,12.397326545619276,0.8647004911156846,540,1080,instagram_low_quality,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,padding_resize,3769.6332447416553,12.367812619971264,0.864721270513066,540,1080,instagram_square,1080,1080,coral,very_tall,2
coral_very_tall_r2.png,padding_resize,3744.536241998171,12.396823225474328,0.8632609423052969,540,1080,instagram_landscape,1080,1080,coral,very_tall,2
coral_very_tall_r3.png,simple_resize,0.8623519661636946,48.77395802973097,0.9996677085834191,540,1080,preprocessing_only,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,simple_resize,14.807235939643347,36.42606364344957,0.9936233156736791,540,1080,instagram_standard,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,simple_resize,11.628721422039323,37.47548394194352,0.9957930418453022,540,1080,instagram_high_quality,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,simple_resize,16.314356995884772,36.00510399424505,0.9928249026373271,540,1080,instagram_low_quality,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,simple_resize,14.807235939643347,36.42606364344957,0.9936233156736791,540,1080,instagram_square,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,simple_resize,33.02493026977595,32.94238451567977,0.9874024918239144,540,1080,instagram_landscape,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,padding_resize,0.0,inf,1.0,540,1080,preprocessing_only,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,padding_resize,3211.6738585962507,13.063489240755501,0.8743288717190886,540,1080,instagram_standard,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,padding_resize,3211.6002051897576,13.063588838772642,0.8750463843643109,540,1080,instagram_high_quality,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,padding_resize,3210.9618701417467,13.064452124752965,0.8743474579926175,540,1080,instagram_low_quality,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,padding_resize,3211.6738585962507,13.063489240755501,0.8743288717190886,540,1080,instagram_square,1080,1080,coral,very_tall,3
coral_very_tall_r3.png,padding_resize,3195.611193987197,13.085264270775653,0.8730689208437895,540,1080,instagram_landscape,1080,1080,coral,very_tall,3
coral_very_wide_r1.png,simple_resize,8.840077763310186,38.66624275489683,0.9966011181569521,1920,960,preprocessing_only,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,simple_resize,24.08133590133102,34.31399785321838,0.9906213124944545,1920,960,instagram_standard,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,simple_resize,20.747286964699075,34.96119046966538,0.9923173872716461,1920,960,instagram_high_quality,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,simple_resize,25.66672290943287,34.037099387567956,0.9897118625700158,1920,960,instagram_low_quality,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,simple_resize,24.08133590133102,34.31399785321838,0.9906213124944545,1920,960,instagram_square,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,simple_resize,47.912634186921295,31.326303122933105,0.9821150722544291,1920,960,instagram_landscape,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,padding_resize,13.37045699508102,36.86934109398739,0.9951794128101086,1920,960,preprocessing_only,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,padding_resize,2697.390730251736,13.821365001764985,0.9163350939493246,1920,960,instagram_standard,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,padding_resize,2705.1384403935185,13.808908650443696,0.916686309910625,1920,960,instagram_high_quality,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,padding_resize,2697.8841957826967,13.820570568262925,0.9160802337372691,1920,960,instagram_low_quality,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,padding_resize,2697.390730251736,13.821365001764985,0.9163350939493246,1920,960,instagram_square,1080,1080,coral,very_wide,1
coral_very_wide_r1.png,padding_resize,2676.480054434317,13.855163495696782,0.9133090166416652,1920,960,instagram_landscape,1080,1080,coral,very_wide,1
coral_very_wide_r2.png,simple_resize,8.614960575810185,38.778270665182525,0.9964224988293156,1920,960,preprocessing_only,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,simple_resize,24.481544596354166,34.24241545902905,0.9899409326079175,1920,960,instagram_standard,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,simple_resize,20.832492585358796,34.94339124943041,0.9918610470364608,1920,960,instagram_high_quality,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,simple_resize,26.295553385416667,33.93198045969283,0.9889916813863755,1920,960,instagram_low_quality,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,simple_resize,24.481544596354166,34.24241545902905,0.9899409326079175,1920,960,instagram_square,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,simple_resize,49.33376645688657,31.199360873072756,0.9799985572759827,1920,960,instagram_landscape,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,padding_resize,11.96490523726852,37.35171097541885,0.9948514784027386,1920,960,preprocessing_only,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,padding_resize,4222.621850585938,11.87498170174053,0.8701556294146067,1920,960,instagram_standard,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,padding_resize,4223.216460322627,11.874370191743651,0.8705904568276276,1920,960,instagram_high_quality,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,padding_resize,4221.841391963252,11.875784473602792,0.8699072884683985,1920,960,instagram_low_quality,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,padding_resize,4222.621850585938,11.87498170174053,0.8701556294146067,1920,960,instagram_square,1080,1080,coral,very_wide,2
coral_very_wide_r2.png,padding_resize,4198.330956488715,11.900036896250077,0.8666322222442381,1920,960,instagram_landscape,1080,1080,coral,very_wide,2
coral_very_wide_r3.png,simple_resize,11.312479021990741,37.59522574015279,0.9953900046824611,1920,960,preprocessing_only,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,simple_resize,30.558995406539353,33.27941287684405,0.9878740612373899,1920,960,instagram_standard,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,simple_resize,26.318843858506945,33.92813553315768,0.9901172580496692,1920,960,instagram_high_quality,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,simple_resize,32.54366735387732,33.00613868757323,0.9868543136701385,1920,960,instagram_low_quality,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,simple_resize,30.558995406539353,33.27941287684405,0.9878740612373899,1920,960,instagram_square,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,simple_resize,60.26841236255787,30.329906097726884,0.9747929652679297,1920,960,instagram_landscape,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,padding_resize,17.6987744140625,35.651371670280355,0.9935446288266023,1920,960,preprocessing_only,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,padding_resize,4409.224574291088,11.687181416307055,0.8982891029867833,1920,960,instagram_standard,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,padding_resize,4410.518673683449,11.68590695691891,0.89896655576696,1920,960,instagram_high_quality,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,padding_resize,4381.258255389178,11.714815072366997,0.897909068387322,1920,960,instagram_low_quality,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,padding_resize,4409.224574291088,11.687181416307055,0.8982891029867833,1920,960,instagram_square,1080,1080,coral,very_wide,3
coral_very_wide_r3.png,padding_resize,4380.425997721354,11.715640130434153,0.8934619505069165,1920,960,instagram_landscape,1080,1080,coral,very_wide,3
coral_wide_r1.png,simple_resize,5.185577632030179,40.982832205033674,0.9979222229801104,1440,1080,preprocessing_only,1080,1080,coral,wide,1
coral_wide_r1.png,simple_resize,26.7233783436214,33.86189000505716,0.989683399112743,1440,1080,instagram_standard,1080,1080,coral,wide,1
coral_wide_r1.png,simple_resize,22.0757306670096,34.691652740135986,0.9918332797724428,1440,1080,instagram_high_quality,1080,1080,coral,wide,1
coral_wide_r1.png,simple_resize,28.969360425240055,33.51141453750278,0.9885234483278881,1440,1080,instagram_low_quality,1080,1080,coral,wide,1
coral_wide_r1.png,simple_resize,26.7233783436214,33.86189000505716,0.989683399112743,1440,1080,instagram_square,1080,1080,coral,wide,1
coral_wide_r1.png,simple_resize,53.847613811728394,30.819138980131143,0.9801203785824549,1440,1080,instagram_landscape,1080,1080,coral,wide,1
coral_wide_r1.png,padding_resize,8.786583719135802,38.692603094939365,0.9967216775003541,1440,1080,preprocessing_only,1080,1080,coral,wide,1
coral_wide_r1.png,padding_resize,2630.54974172668,13.930338424734998,0.9178895276240991,1440,1080,instagram_standard,1080,1080,coral,wide,1
coral_wide_r1.png,padding_resize,2618.1700280778464,13.950825139708932,0.9185242925060503,1440,1080,instagram_high_quality,1080,1080,coral,wide,1
coral_wide_r1.png,padding_resize,2618.7917839077504,13.94979391153893,0.9169345725145013,1440,1080,instagram_low_quality,1080,1080,coral,wide,1
coral_wide_r1.png,padding_resize,2630.54974172668,13.930338424734998,0.9178895276240991,1440,1080,instagram_square,1080,1080,coral,wide,1
coral_wide_r1.png,padding_resize,2599.8555497685184,13.981311420052409,0.9143504688800096,1440,1080,instagram_landscape,1080,1080,coral,wide,1
coral_wide_r2.png,simple_resize,6.538083419067215,39.97629903447442,0.9973245250203806,1440,1080,preprocessing_only,1080,1080,coral,wide,2
coral_wide_r2.png,simple_resize,26.208534807956106,33.946376185403935,0.9888879369649037,1440,1080,instagram_standard,1080,1080,coral,wide,2
coral_wide_r2.png,simple_resize,21.82423053840878,34.7414142023436,0.9912334658603598,1440,1080,instagram_high_quality,1080,1080,coral,wide,2
coral_wide_r2.png,simple_resize,28.296159336419752,33.61352868530644,0.9878829060874073,1440,1080,instagram_low_quality,1080,1080,coral,wide,2
coral_wide_r2.png,simple_resize,26.208534807956106,33.946376185403935,0.9888879369649037,1440,1080,instagram_square,1080,1080,coral,wide,2
coral_wide_r2.png,simple_resize,54.808233667695475,30.742345547952343,0.9782672444669811,1440,1080,instagram_landscape,1080,1080,coral,wide,2
coral_wide_r2.png,padding_resize,10.433661265432098,37.94643627862583,0.9961898617488539,1440,1080,preprocessing_only,1080,1080,coral,wide,2
coral_wide_r2.png,padding_resize,2751.455997085048,13.735177891599362,0.9016396691721742,1440,1080,instagram_standard,1080,1080,coral,wide,2
coral_wide_r2.png,padding_resize,2752.4379779663923,13.733628192842225,0.9026378275659854,1440,1080,instagram_high_quality,1080,1080,coral,wide,2
coral_wide_r2.png,padding_resize,2750.9013160150894,13.73605349787139,0.9010731151294904,1440,1080,instagram_low_quality,1080,1080,coral,wide,2
coral_wide_r2.png,padding_resize,2751.455997085048,13.735177891599362,0.9016396691721742,1440,1080,instagram_square,1080,1080,coral,wide,2
coral_wide_r2.png,padding_resize,2721.9501015946503,13.782002013528095,0.898191964456964,1440,1080,instagram_landscape,1080,1080,coral,wide,2
coral_wide_r3.png,simple_resize,8.947234439300411,38.613915438039676,0.9968515401753407,1440,1080,preprocessing_only,1080,1080,coral,wide,3
coral_wide_r3.png,simple_resize,30.213186299725653,33.328838322375226,0.9870820453853526,1440,1080,instagram_standard,1080,1080,coral,wide,3
coral_wide_r3.png,simple_resize,24.796875214334705,34.186834043430736,0.9900508275475044,1440,1080,instagram_high_quality,1080,1080,coral,wide,3
coral_wide_r3.png,simple_resize,32.731428540809326,32.98115400660675,0.9860674352053114,1440,1080,instagram_low_quality,1080,1080,coral,wide,3
coral_wide_r3.png,simple_resize,30.213186299725653,33.328838322375226,0.9870820453853526,1440,1080,instagram_square,1080,1080,coral,wide,3
coral_wide_r3.png,simple_resize,66.69236153978052,29.89004265048639,0.9734939978413072,1440,1080,instagram_landscape,1080,1080,coral,wide,3
coral_wide_r3.png,padding_resize,13.550318715706448,36.81130850539792,0.9954201276200629,1440,1080,preprocessing_only,1080,1080,coral,wide,3
coral_wide_r3.png,padding_resize,2621.7779612482855,13.94484452418447,0.9051815454597036,1440,1080,instagram_standard,1080,1080,coral,wide,3
coral_wide_r3.png,padding_resize,2594.876585648148,13.989636535761358,0.9062151278172433,1440,1080,instagram_high_quality,1080,1080,coral,wide,3
coral_wide_r3.png,padding_resize,2592.7629756087103,13.993175444804582,0.9044998601561931,1440,1080,instagram_low_quality,1080,1080,coral,wide,3
coral_wide_r3.png,padding_resize,2621.7779612482855,13.94484452418447,0.9051815454597036,1440,1080,instagram_square,1080,1080,coral,wide,3
coral_wide_r3.png,padding_resize,2582.9785303069275,14.009595645312096,0.9001891090485229,1440,1080,instagram_landscape,1080,1080,coral,wide,3
forest_portrait_r1.png,simple_resize,0.0016380887059899406,75.98742944836165,0.9999976442511734,810,1080,preprocessing_only,1080,1080,forest,portrait,1
forest_portrait_r1.png,simple_resize,1.3289311842706903,46.895778683114024,0.9956229314890345,810,1080,instagram_standard,1080,1080,forest,portrait,1
forest_portrait_r1.png,simple_resize,0.910192805974699,48.53946962281405,0.996428636453913,810,1080,instagram_high_quality,1080,1080,forest,portrait,1
forest_portrait_r1.png,simple_resize,1.543267413504039,46.24639174826334,0.9947055906193333,810,1080,instagram_low_quality,1080,1080,forest,portrait,1
forest_portrait_r1.png,simple_resize,1.3289311842706903,46.895778683114024,0.9956229314890345,810,1080,instagram_square,1080,1080,forest,portrait,1
forest_portrait_r1.png,simple_resize,2.4893857643651884,44.169881591755484,0.9933405230887254,810,1080,instagram_landscape,1080,1080,forest,portrait,1
forest_portrait_r1.png,padding_resize,0.0,inf,1.0,810,1080,preprocessing_only,1080,1080,forest,portrait,1
forest_portrait_r1.png,padding_resize,719.376441853376,19.5612414943241,0.9444020230810466,810,1080,instagram_standard,1080,1080,forest,portrait,1
forest_portrait_r1.png,padding_resize,719.2871185794849,19.561780781007563,0.9448650437053876,810,1080,instagram_high_quality,1080,1080,forest,portrait,1
forest_portrait_r1.png,padding_resize,719.6878699893309,19.55936177954064,0.943855741291396,810,1080,instagram_low_quality,1080,1080,forest,portrait,1
forest_portrait_r1.png,padding_resize,719.376441853376,19.5612414943241,0.9444020230810466,810,1080,instagram_square,1080,1080,forest,portrait,1
