category,aspect_ratio,method,pipeline,mean_mse,median_mse,std_mse,mean_psnr,median_psnr,mean_ssim,median_ssim,std_ssim,n
coral,portrait,simple_resize,instagram_landscape,44.26247624853935,39.36016651425088,9.865589059175589,31.73791405249774,32.18023433810147,0.9843514892977918,0.984842640647534,0.003175644415748005,3
coral,portrait,simple_resize,instagram_low_quality,20.09412195803485,17.35106348117665,5.040679231445944,35.18489173334917,35.73754262153003,0.9917792125177457,0.9919774170353358,0.0010071201159457018,3
coral,portrait,simple_resize,instagram_square,18.325234593303865,15.734429583904893,4.707862928750136,35.58910520892706,36.16229357695752,0.9929942284966407,0.993171353378224,0.0008643464599596566,3
coral,portrait,simple_resize,instagram_standard,18.325234593303865,15.734429583904893,4.707862928750136,35.58910520892706,36.16229357695752,0.9929942284966407,0.993171353378224,0.0008643464599596566,3
coral,portrait,simple_resize,preprocessing_only,1.1959341817812326,1.1836979881115683,0.13863072028431375,47.37311468545217,47.39839451409825,0.9996136913521289,0.9996429059528924,9.038473969578563e-05,3
coral,square,padding_resize,instagram_high_quality,16.844229442920287,16.17203246456333,2.7882118354907903,35.9049790111726,36.04315756380491,0.9932096406217873,0.9932148085160304,0.0014260647001684927,3
coral,square,padding_resize,instagram_landscape,55.0039201341259,52.74251428898034,13.022630827366372,30.806953651979402,30.909195316599703,0.978832317528964,0.9786747140859804,0.007215486144246111,3
coral,square,padding_resize,instagram_low_quality,24.343448407254993,23.366297439414723,4.847179798842327,34.323247152383495,34.44490460158361,0.9887549504937367,0.9885012969798026,0.0027601122648778995,3
coral,square,padding_resize,instagram_square,21.918458123761624,21.10875542981253,4.206657808358578,34.77506575781828,34.88617732766254,0.9900185432065559,0.9899156253150536,0.0025126895819907184,3
coral,square,padding_resize,instagram_standard,21.918458123761624,21.10875542981253,4.206657808358578,34.77506575781828,34.88617732766254,0.9900185432065559,0.9899156253150536,0.0025126895819907184,3
coral,square,padding_resize,preprocessing_only,0.0,0.0,0.0,inf,inf,1.0,1.0,0.0,3
coral,square,simple_resize,instagram_high_quality,16.844229442920287,16.17203246456333,2.7882118354907903,35.9049790111726,36.04315756380491,0.9932096406217873,0.9932148085160304,0.0014260647001684927,3
coral,square,simple_resize,instagram_landscape,55.0039201341259,52.74251428898034,13.022630827366372,30.806953651979402,30.909195316599703,0.978832317528964,0.9786747140859804,0.007215486144246111,3
coral,square,simple_resize,instagram_low_quality,24.343448407254993,23.366297439414723,4.847179798842327,34.323247152383495,34.44490460158361,0.9887549504937367,0.9885012969798026,0.0027601122648778995,3
coral,square,simple_resize,instagram_square,21.918458123761624,21.10875542981253,4.206657808358578,34.77506575781828,34.88617732766254,0.9900185432065559,0.9899156253150536,0.0025126895819907184,3
coral,square,simple_resize,instagram_standard,21.918458123761624,21.10875542981253,4.206657808358578,34.77506575781828,34.88617732766254,0.9900185432065559,0.9899156253150536,0.0025126895819907184,3
coral,square,simple_resize,preprocessing_only,0.0,0.0,0.0,inf,inf,1.0,1.0,0.0,3
coral,very_tall,padding_resize,instagram_high_quality,3537.0642562109438,3630.4964814814816,290.2543689484318,12.654387922581058,12.531143406737227,0.8675413321259059,0.865412748010972,0.006699368959769216,3
coral,very_tall,padding_resize,instagram_landscape,3516.1781273814972,3608.386946159122,285.8435354853005,12.679920024875079,12.557672578375252,0.8652410622468265,0.8632609423052969,0.007049549367836828,3
coral,very_tall,padding_resize,instagram_low_quality,3528.1705738454507,3629.447552583448,280.62866743647777,12.664725676343396,12.53239835865795,0.8668645359449573,0.8647004911156846,0.006669620201283697,3
coral,very_tall,padding_resize,instagram_square,3537.3220980033534,3630.6591906721537,290.4540046166299,12.654083544198768,12.53094877186954,0.8669073409887842,0.864721270513066,0.006605606201667267,3
coral,very_tall,padding_resize,instagram_standard,3537.3220980033534,3630.6591906721537,290.4540046166299,12.654083544198768,12.53094877186954,0.8669073409887842,0.864721270513066,0.006605606201667267,3
coral,very_tall,padding_resize,preprocessing_only,0.0,0.0,0.0,inf,inf,1.0,1.0,0.0,3
coral,very_tall,simple_resize,instagram_high_quality,13.261350213382107,13.67925925925926,1.4689569089955354,36.923319539900255,36.77017780174324,0.9956468668395667,0.995684243221359,0.00016801077060857092,3
