image,method,mse,psnr_db,ssim,orig_width,orig_height,pipeline,target_width,target_height
complex_image_26.jpg,padding_resize,0.4843587444548547,51.27913216113309,0.9989659961186311,615,807,preprocessing_only,1080,1080
complex_image_27.jpg,simple_resize,1.2922931911667335,47.017193047471494,0.9987611712699691,968,803,preprocessing_only,1080,1080
complex_image_27.jpg,padding_resize,1.344120618616826,46.84642117708723,0.9987095695524277,968,803,preprocessing_only,1080,1080
complex_image_28.jpg,simple_resize,1.775868207460659,45.63669628533659,0.9984548443723682,863,588,preprocessing_only,1080,1080
complex_image_28.jpg,padding_resize,1.7918923073284934,45.597684558422486,0.9984368770998169,863,588,preprocessing_only,1080,1080
complex_image_29.jpg,simple_resize,0.25377174231307575,54.08637099455696,0.9993725363297846,948,831,preprocessing_only,1080,1080
complex_image_29.jpg,padding_resize,0.2638683672934004,53.91693031024312,0.9993401936125592,948,831,preprocessing_only,1080,1080
complex_image_3.jpg,simple_resize,1.4606440342066453,46.485359716385474,0.998261109641864,654,573,preprocessing_only,1080,1080
complex_image_3.jpg,padding_resize,1.462109042132098,46.481005979380434,0.9982538788338603,654,573,preprocessing_only,1080,1080
complex_image_30.jpg,simple_resize,0.6472062680521895,50.02037646195561,0.998907273656309,637,662,preprocessing_only,1080,1080
complex_image_30.jpg,padding_resize,0.647674221908145,50.017237488315175,0.9989098043308253,637,662,preprocessing_only,1080,1080
complex_image_31.jpg,simple_resize,0.5763768557111413,50.5237382737749,0.9987573644582232,978,524,preprocessing_only,1080,1080
complex_image_31.jpg,padding_resize,0.6140543613439694,50.248735405628075,0.9986739313767956,978,524,preprocessing_only,1080,1080
complex_image_32.jpg,simple_resize,0.9096205989684206,48.54220074187108,0.9986969752920437,542,905,preprocessing_only,1080,1080
complex_image_32.jpg,padding_resize,0.9256005653979191,48.46656749637785,0.9986705340750531,542,905,preprocessing_only,1080,1080
complex_image_33.jpg,simple_resize,1.6805267201575387,45.876349387814145,0.9978496799103463,523,769,preprocessing_only,1080,1080
complex_image_33.jpg,padding_resize,1.6946611070637954,45.839974984747656,0.9978222952024179,523,769,preprocessing_only,1080,1080
complex_image_34.jpg,simple_resize,0.41226540044560095,51.9790347289188,0.9992652407401277,834,752,preprocessing_only,1080,1080
complex_image_34.jpg,padding_resize,0.4157695120499345,51.942277210719105,0.9992562076460534,834,752,preprocessing_only,1080,1080
complex_image_35.jpg,simple_resize,0.2121504691776228,54.86436364307923,0.9995298148311142,762,874,preprocessing_only,1080,1080
complex_image_35.jpg,padding_resize,0.21307340873008723,54.84551107129189,0.999525050739553,762,874,preprocessing_only,1080,1080
complex_image_36.jpg,simple_resize,0.6250563265845821,50.17161205567625,0.9988100322019817,677,566,preprocessing_only,1080,1080
complex_image_36.jpg,padding_resize,0.6273511455826909,50.15569665489238,0.9988068458956456,677,566,preprocessing_only,1080,1080
complex_image_37.jpg,simple_resize,1.5744193494108005,46.159599423246604,0.998440009857039,651,849,preprocessing_only,1080,1080
complex_image_37.jpg,padding_resize,1.586954201111274,46.12515967504152,0.998422327397991,651,849,preprocessing_only,1080,1080
complex_image_38.jpg,simple_resize,1.7006831595116825,45.82456949602601,0.9975323003185306,868,532,preprocessing_only,1080,1080
complex_image_38.jpg,padding_resize,1.7094796322603745,45.802164301427986,0.9974995408282238,868,532,preprocessing_only,1080,1080
complex_image_39.jpg,simple_resize,1.0771373131830697,47.80809290293743,0.9985634403251014,599,838,preprocessing_only,1080,1080
complex_image_39.jpg,padding_resize,1.084372256598441,47.77901963136461,0.9985480186416235,599,838,preprocessing_only,1080,1080
complex_image_4.jpg,simple_resize,1.0437249398698736,47.94494299784047,0.998581869093933,909,517,preprocessing_only,1080,1080
complex_image_4.jpg,padding_resize,1.0644610560346814,47.85950583734834,0.9985467464881531,909,517,preprocessing_only,1080,1080
complex_image_40.jpg,simple_resize,1.6345657375469997,45.996779695215324,0.9981767162696427,850,631,preprocessing_only,1080,1080
complex_image_40.jpg,padding_resize,1.641937167894099,45.97723826938923,0.9981563681030506,850,631,preprocessing_only,1080,1080
complex_image_41.jpg,simple_resize,0.7540852716008812,49.356599024095274,0.9988671665021388,612,895,preprocessing_only,1080,1080
complex_image_41.jpg,padding_resize,0.7767158384148197,49.22818199699438,0.9988363828611216,612,895,preprocessing_only,1080,1080
complex_image_42.jpg,simple_resize,0.7223509949515597,49.543320855558505,0.9988975507011193,535,983,preprocessing_only,1080,1080
complex_image_42.jpg,padding_resize,0.7437826223367339,49.41634333539536,0.99881724424076,535,983,preprocessing_only,1080,1080
complex_image_43.jpg,simple_resize,3.078537690379796,43.24735885862688,0.9975401995948118,665,624,preprocessing_only,1080,1080
complex_image_43.jpg,padding_resize,3.0787915301073197,43.247000777422954,0.9975408503374896,665,624,preprocessing_only,1080,1080
complex_image_44.jpg,simple_resize,0.380289103693359,52.3296647898418,0.9991561873916869,987,555,preprocessing_only,1080,1080
complex_image_44.jpg,padding_resize,0.38787176233984744,52.243921974224676,0.9991067364310697,987,555,preprocessing_only,1080,1080
complex_image_45.jpg,simple_resize,2.035822891521937,45.043403674489504,0.9975961438135198,822,507,preprocessing_only,1080,1080
complex_image_45.jpg,padding_resize,2.0423447245457353,45.029513129640115,0.9975780237862611,822,507,preprocessing_only,1080,1080
complex_image_46.jpg,simple_resize,0.883879303545034,48.666873960619874,0.99844354456946,543,716,preprocessing_only,1080,1080
complex_image_46.jpg,padding_resize,0.8878206117472761,48.64755137429978,0.9984317903230269,543,716,preprocessing_only,1080,1080
complex_image_47.jpg,simple_resize,0.6928700963540888,49.72428542886583,0.9986894907076389,531,756,preprocessing_only,1080,1080
complex_image_47.jpg,padding_resize,0.6998135028580729,49.68098042955124,0.9986672626790587,531,756,preprocessing_only,1080,1080
complex_image_48.jpg,simple_resize,1.7449382292381606,45.713003033124465,0.9978396827025474,564,558,preprocessing_only,1080,1080
complex_image_48.jpg,padding_resize,1.745515476583882,45.71156657035856,0.9978441147192071,564,558,preprocessing_only,1080,1080
complex_image_49.jpg,simple_resize,0.2478158218043908,54.18951330405807,0.999089328904699,965,970,preprocessing_only,1080,1080
complex_image_49.jpg,padding_resize,0.2400028488506668,54.32863964019716,0.9991051703730489,965,970,preprocessing_only,1080,1080
complex_image_5.jpg,simple_resize,0.4528015332251476,51.57172472126534,0.9990939916582919,849,683,preprocessing_only,1080,1080
complex_image_5.jpg,padding_resize,0.4554325963252493,51.54656250053057,0.9990876584455364,849,683,preprocessing_only,1080,1080
complex_image_50.jpg,simple_resize,0.5423925895868511,50.787666134962265,0.998533615660459,634,964,preprocessing_only,1080,1080
complex_image_50.jpg,padding_resize,0.5606301076394797,50.644039438072134,0.9984808224810777,634,964,preprocessing_only,1080,1080
complex_image_6.jpg,simple_resize,0.8282649785405449,48.949110623583614,0.9986030233726523,781,805,preprocessing_only,1080,1080
complex_image_6.jpg,padding_resize,0.8286848893095066,48.94690941113544,0.9986043357906178,781,805,preprocessing_only,1080,1080
complex_image_7.jpg,simple_resize,0.9368905604199722,48.41391497601868,0.9986633563638277,910,561,preprocessing_only,1080,1080
complex_image_7.jpg,padding_resize,0.9570527511703982,48.32144484835227,0.9986369011546606,910,561,preprocessing_only,1080,1080
complex_image_8.jpg,simple_resize,0.392651959318626,52.19072591960902,0.9990187669244729,990,777,preprocessing_only,1080,1080
complex_image_8.jpg,padding_resize,0.415366448699782,51.94648947467633,0.9989552743609743,990,777,preprocessing_only,1080,1080
complex_image_9.jpg,simple_resize,0.42712546146507385,51.82524899850375,0.9991050550641847,784,656,preprocessing_only,1080,1080
complex_image_9.jpg,padding_resize,0.4298346243985399,51.797789646506786,0.9990955724836754,784,656,preprocessing_only,1080,1080
